0000 (2).png,983.59576,344.82355,-381.12064,994.7882,344.54877,-331.0033,1001.1597,346.28748,-330.7324,1007.4578,348.35922,-330.88257,976.77325,343.41327,-326.4928,970.62274,344.15118,-326.5632,964.8739,345.02698,-326.35416,1017.5048,361.50772,-105.50973,955.25323,359.2348,-84.274925,997.22296,359.51294,-301.5896,971.1226,355.58517,-295.76523,1067.8038,442.9552,-7.746797,886.6201,432.76346,34.55737,1200.8331,456.7162,-196.17441,755.12103,433.55658,-156.5335,1194.4325,333.42667,-379.5563,771.2389,321.52515,-391.91617,1191.7964,302.6315,-428.09702,766.41895,290.27982,-463.39062,1176.729,298.9404,-410.55884,788.0989,289.3829,-419.31738,1172.7518,307.8467,-381.95963,790.70184,300.86337,-387.32535,1021.2029,633.73926,-6.3488207,899.61597,629.01495,5.8614197,1113.6265,798.6415,-386.21948,757.64545,783.2506,-510.50055,1083.3254,860.00616,163.82623,844.0137,842.0472,127.23647,1067.2272,861.09784,218.3572,867.4559,843.6249,191.22665,1089.0165,952.8427,89.43796,819.3617,927.5568,107.001396
0000 (3).png,883.74286,588.5209,546.8376,898.4837,572.85046,607.10925,904.62854,574.6918,607.35345,920.6925,583.9831,606.8709,850.5741,609.9732,591.15155,840.66833,613.01044,591.0069,846.14813,606.6367,590.5864,920.04395,632.38727,783.238,821.4451,645.79443,721.41815,902.59143,642.5702,600.7512,863.94415,649.0399,580.88574,1048.0055,761.11523,705.8473,766.3948,772.5819,572.20654,1279.1583,832.18274,319.16434,589.4503,866.94446,45.274044,1268.1931,617.6616,-57.459373,567.9457,627.3318,-408.17563,1271.0996,561.7491,-108.09052,549.6655,571.9957,-468.20517,1237.5463,552.3653,-69.318184,589.6564,569.4899,-408.64053,1213.5435,566.3767,-57.22754,607.4453,590.0646,-395.9359,1036.1284,993.5795,29.95445,862.48193,1010.7539,-29.156664,1085.7743,1044.7501,-565.0496,777.3377,1076.6329,-736.47455,979.4772,1070.7982,-835.88165,869.42615,1100.2025,-939.74194,969.7369,1089.2983,-866.26117,890.35425,1115.855,-956.548,923.6755,1048.9546,-1031.9631,893.4652,1080.5596,-1094.1267
0000 (4).png,291.28354,428.93173,21.480875,283.55963,414.44833,75.307076,288.23004,413.44348,75.26721,292.4454,412.75644,74.851456,267.89914,419.78745,57.60369,259.80182,423.54175,57.5819,251.18546,428.12915,57.345192,295.5603,424.80692,269.02,233.58308,451.9622,188.99426,310.55032,448.54965,88.54681,291.23975,455.2386,64.1584,400.80618,509.88162,313.02377,210.14981,573.1113,178.43132,542.4455,530.23444,185.42487,77.20714,639.93115,-123.43659,505.55188,411.5975,41.935394,65.035835,524.65216,-343.69348,507.3088,371.08725,19.28906,44.4398,482.9779,-377.79904,488.992,369.38138,57.283783,67.20436,478.7084,-329.9769,484.0385,384.60477,50.645092,81.954544,497.23624,-332.83322,502.6256,759.1415,40.392826,372.90445,814.6455,-40.181793,669.98846,841.5012,-256.59534,414.14194,984.73334,-68.15378,664.4525,1023.70355,-18.099463,480.4794,1143.1385,196.95766,648.129,1051.0332,4.6929264,498.95117,1165.8744,219.14648,711.9068,1091.7323,-131.31665,486.75183,1217.4386,61.00736
0000.png,1125.8451,339.8811,266.57346,1141.4756,343.6237,286.72647,1144.8652,347.7206,286.77585,1148.5913,352.23666,286.70587,1135.1116,337.75824,320.22412,1133.8506,337.56396,320.21783,1132.8145,337.6115,320.20517,1154.8374,377.80554,355.01602,1131.8969,360.40128,513.7384,1121.829,360.44244,285.51392,1113.3457,352.69025,330.8982,1154.5527,478.46417,220.21683,1012.5149,426.54865,616.59955,1254.4075,533.77515,-195.03804,921.46106,482.51462,878.1794,1278.0287,417.10043,-437.65753,897.9843,385.0492,1026.4481,1279.2076,386.88614,-473.52603,893.9593,365.6116,1062.341,1271.5935,381.24063,-438.355,904.1672,358.81,1052.7515,1266.3116,391.13715,-428.34372,907.5174,366.3654,1026.2758,941.46674,636.3606,-180.62677,870.07227,601.3638,179.98386,712.5119,665.3093,-446.61646,648.31213,625.7617,-99.48162,665.0917,919.7381,-609.41034,611.89124,878.5757,-190.0563,688.86224,955.3269,-628.96924,627.4282,923.7843,-207.58185,554.42285,982.50684,-767.8341,521.86395,949.93005,-326.42517
0001 (2).png,983.4961,345.0294,-475.0014,994.68066,344.84286,-426.39362,1001.0517,346.6051,-426.12714,1007.35095,348.7054,-426.27994,976.80347,343.64484,-422.59943,970.7203,344.36612,-422.67923,964.97406,345.22888,-422.47455,1017.1722,361.80316,-197.50668,955.15485,359.38345,-179.49008,996.98285,359.57626,-393.22617,971.01917,355.58212,-388.26575,1067.8135,442.93073,-87.15526,886.42926,433.3842,-49.597298,1201.0223,456.67377,-286.81863,755.49976,433.50366,-251.50926,1194.2751,333.88348,-490.6689,771.10504,321.31427,-506.28656,1192.0582,302.92023,-543.8585,766.18805,290.78168,-581.01746,1177.1542,299.3029,-526.4746,787.8825,289.67847,-538.9009,1172.706,307.86435,-493.50742,790.5379,300.7393,-502.59195,1021.1522,633.78906,-4.0445065,899.6445,628.92535,3.5500739,1113.7999,798.89435,-391.62988,757.83716,783.07385,-512.48346,1082.7416,859.922,181.65071,843.1619,843.007,152.37744,1066.2906,861.43304,238.56451,866.65967,844.96436,218.933,1089.3761,953.1432,107.29312,817.7933,929.0087,131.91826
0001 (3).png,887.56854,558.7641,711.15356,909.3675,558.37067,794.6734,917.03375,560.6873,794.8771,932.7181,561.48914,794.5424,874.95636,569.70825,771.9434,870.7752,574.1803,771.8799,858.9808,584.27625,771.38904,929.6922,610.8866,1042.3086,830.62897,627.93066,947.65796,915.41064,587.85657,785.8391,874.0209,629.1543,757.00885,1060.2129,748.454,955.6141,776.02954,771.71173,781.97144,1290.3398,837.85315,493.8291,630.8866,873.5803,231.357,1263.0272,621.048,-28.127182,572.33093,629.8582,-195.29729,1259.5464,569.23987,-108.28047,557.2399,578.142,-260.23486,1230.6597,561.8932,-80.61149,583.64404,571.689,-208.2397,1212.1028,580.6689,-34.73188,621.7943,632.2533,-183.0411,1057.4357,978.70636,51.90831,875.1266,1010.6839,-50.991634,1107.0549,998.8198,-722.83514,799.79736,1088.0071,-866.93494,1003.55585,1059.386,-1085.464,897.9437,1117.3141,-1098.8794,992.3384,1084.0203,-1130.8438,916.34045,1129.9072,-1123.0262,956.6091,1026.1117,-1310.5579,943.07874,1093.1317,-1278.3728
0001 (4).png,290.7529,427.1756,21.950264,283.4662,412.66333,75.48407,287.91843,411.25516,75.4302,291.737,410.23248,75.01462,267.93784,418.69125,54.630985,259.43564,422.84018,54.649513,250.23749,427.6635,54.39623,293.02893,422.54425,272.52512,231.75931,451.09848,178.70857,309.33798,446.25388,90.95415,290.47083,453.97327,62.496613,401.16446,510.3729,315.13922,210.18372,575.45776,160.96538,542.04407,536.9281,168.68562,79.05082,645.3099,-154.42322,509.0515,414.4088,8.038199,73.462524,519.60767,-369.03183,515.1768,374.2231,-17.614462,77.25277,484.52692,-403.58932,494.73102,372.18268,20.236357,94.447296,474.27716,-352.2051,488.9238,387.421,15.433467,106.118935,487.79187,-357.27603,496.74536,759.54425,39.584,368.87708,816.78345,-39.245956,651.3799,857.78394,-171.84431,423.46863,981.02655,-21.125582,645.6918,1043.286,35.105064,502.84796,1134.5688,236.12102,630.6152,1071.0862,54.572548,520.5764,1158.6531,258.0623,691.4035,1111.088,-81.09468,519.3327,1202.3348,105.00276
0001.png,1125.9135,335.82016,324.52997,1143.0599,340.4431,345.9942,1146.127,344.61148,346.04477,1149.5359,349.17114,346.00275,1137.8923,335.05847,382.96863,1137.0873,335.2345,382.91492,1136.5272,335.65543,382.89413,1155.4116,376.09592,407.23325,1137.8513,361.06146,580.89984,1120.3413,355.844,338.34293,1113.2,348.99326,387.95062,1152.177,476.67,261.27246,1017.345,428.0934,664.6261,1255.8922,533.1638,-158.38245,927.4848,485.12717,954.5347,1275.5559,417.96002,-346.20395,906.9482,398.99207,1157.8839,1275.2418,388.07608,-370.8939,901.40735,372.94128,1203.6298,1267.3423,384.10587,-335.45792,910.2537,364.16898,1196.1024,1261.3738,393.39142,-335.26498,914.13434,375.58685,1160.0524,935.1464,638.9739,-173.84407,861.1935,603.92096,173.17867,714.69025,663.4672,-543.9971,644.46216,619.1536,-163.74657,665.7296,925.9519,-742.1668,605.85754,872.26154,-307.41266,691.1737,955.9843,-765.17926,617.72437,911.3462,-330.83502,549.6583,991.21405,-909.257,515.688,951.13745,-463.83304
0002 (2).png,983.1134,350.16833,-690.8613,994.7163,350.0346,-651.0861,1001.2001,351.1835,-650.84015,1007.4692,352.61014,-651.05646,975.2684,349.81378,-648.0308,968.4391,350.50662,-648.16736,962.0535,351.176,-648.0323,1016.8191,364.19476,-427.05606,952.76575,362.17258,-411.32913,997.6428,364.26382,-607.8825,968.88324,359.9092,-603.7882,1067.4827,445.22366,-284.06805,888.8159,431.8568,-258.02878,1200.7686,463.95172,-488.71915,754.4442,438.29102,-471.51474,1188.4584,340.94366,-710.6305,770.1291,322.15076,-753.85,1190.168,310.19623,-767.109,764.5138,292.20822,-830.5529,1175.977,307.7691,-744.956,786.12354,291.36813,-794.29913,1170.7725,317.4996,-710.6978,789.1158,303.04953,-751.9799,1020.248,636.8689,-4.35542,897.4287,630.67633,3.8918521,1112.9678,799.24725,-353.14337,757.2688,782.82837,-460.30267,1079.9413,863.8922,291.14343,843.43854,842.3339,266.54953,1062.8677,862.7233,355.49838,866.9746,845.00464,340.06528,1088.4302,953.609,238.93028,814.70996,927.4756,265.10483
0002 (3).png,887.4535,557.17303,362.89716,905.51135,553.1682,439.78302,910.8516,555.6501,439.95166,923.66486,557.2077,439.57785,875.11316,564.58356,424.847,836.6458,581.6253,424.66193,826.67816,584.5977,424.1458,916.976,597.2861,692.17303,817.90436,612.8634,633.23267,906.5355,585.4486,443.08508,870.5796,584.53864,425.04642,1038.2009,735.3108,692.64874,764.78845,751.29706,536.1163,1209.4878,814.3501,314.28265,598.5102,849.7167,8.892574,1249.1948,607.5727,-79.90866,574.5331,611.631,-351.17563,1217.5525,563.9228,-144.60138,564.2506,567.0251,-416.9496,1221.2356,551.4016,-90.02687,596.50946,562.6315,-347.7683,1195.2273,563.8516,-76.52504,608.16425,582.0779,-338.193,1034.8584,978.6963,48.76724,859.4863,994.53265,-47.836323,1101.409,1127.368,-581.9477,830.758,1116.3044,-819.7199,1039.8127,1281.2053,-481.2221,907.44965,1315.7732,-691.9025,1034.4026,1313.8007,-481.7669,929.5252,1350.9491,-683.7705,1015.67426,1333.6787,-684.3447,929.0032,1392.6827,-876.2326
0002 (4).png,290.92264,427.8195,-15.605361,284.19424,414.0114,37.453262,288.76816,412.85696,37.401222,293.06696,411.91428,37.017944,268.22437,419.72128,17.331284,259.49933,423.8121,17.31634,250.50697,428.5638,17.055372,294.9288,423.38403,239.43735,232.24022,451.7237,149.7272,309.877,446.73975,55.520298,290.72528,453.8405,28.244316,399.47943,510.1935,293.09988,211.06256,577.06683,136.2687,543.9234,540.73956,130.5443,74.62749,650.2617,-187.01036,508.92966,417.9569,-60.10865,72.283066,525.56494,-424.30136,512.7075,379.0793,-90.077515,47.36498,484.9518,-463.2636,491.59314,375.0527,-49.533844,83.56822,477.02747,-417.05737,485.91565,388.94055,-52.18326,95.82114,490.6439,-414.98413,498.06,764.368,45.058655,370.80884,823.62585,-44.388996,656.52405,861.9651,-234.83087,432.24353,1003.1305,-14.871564,657.5133,1057.9083,-5.3692417,509.625,1157.219,254.1737,642.3203,1087.4087,14.20792,528.3257,1182.0736,274.47525,709.1676,1132.4194,-148.0716,524.93005,1226.432,93.65367
0002.png,1128.3741,334.8623,297.55893,1145.0956,339.01135,320.8721,1148.1007,343.16562,320.9533,1151.325,347.7036,320.91547,1139.6913,333.45847,354.71356,1138.7576,333.47977,354.66885,1137.9882,333.74872,354.65723,1157.295,373.9888,396.39838,1137.4332,357.6638,556.3448,1122.4888,353.67453,317.87903,1114.8755,346.60852,363.51044,1153.4376,476.75137,260.1983,1018.1328,425.45877,652.62427,1255.5251,531.6998,-144.6817,928.0287,481.06555,932.29047,1277.6265,414.52264,-329.43262,900.96344,390.8505,1113.3851,1277.9878,384.35327,-354.89435,895.1431,366.2001,1156.3658,1270.4642,378.58182,-318.58224,907.67596,358.66025,1147.4913,1265.2708,387.46274,-318.21008,909.21173,368.09912,1114.5011,939.68445,639.33203,-176.82462,865.55115,605.6862,176.19041,714.24854,664.1146,-538.2506,643.6221,620.17706,-114.01054,668.2203,926.03064,-712.67804,606.889,873.8436,-222.07803,694.17896,957.48206,-733.70325,625.037,911.65063,-241.49394,553.3759,994.82086,-879.18225,515.1403,951.5287,-363.20123
0003 (2).png,981.83417,348.78708,-823.6738,993.5827,348.97604,-789.08466,1000.188,350.58942,-788.84973,1006.58374,352.45447,-789.09534,974.55414,347.9476,-785.7009,968.0819,348.60666,-785.89606,961.81366,349.39368,-785.8447,1016.71655,364.8403,-576.2419,952.4842,363.18604,-559.3051,996.52155,364.41547,-743.9336,968.0722,359.84808,-739.62524,1067.4452,446.59555,-417.40097,889.0255,434.59177,-407.2144,1198.3242,471.92136,-623.54675,753.5734,442.313,-629.68005,1192.1786,347.39755,-847.8536,772.2498,326.24332,-922.0468,1192.1648,316.50134,-900.5308,764.425,297.1858,-997.35297,1177.1786,312.8533,-875.2426,788.32385,295.3794,-963.03235,1172.515,322.77356,-845.2861,792.839,306.62064,-919.9788,1019.35614,637.09454,-3.5675635,896.49207,630.78076,3.033315,1112.9243,801.303,-312.5457,758.3766,782.36676,-430.0015,1079.3776,864.70435,338.21945,841.8838,838.9549,316.77585,1061.0264,863.86847,402.31683,866.04535,842.91846,391.99396,1090.4641,955.2261,292.27386,816.1318,929.44214,320.60236
0003 (3).png,897.378,555.5969,689.8553,914.4205,553.5764,764.78094,923.0639,556.51324,765.0226,936.7154,561.2028,764.60767,886.08844,559.9686,757.98706,879.38007,565.45667,757.7678,865.9441,577.0216,757.446,943.35767,606.99994,969.4022,836.0051,617.27106,944.64594,918.79285,583.8076,750.2166,882.24164,588.903,741.47253,1050.4843,741.8805,873.61676,765.83563,743.7943,794.4186,1256.197,818.89667,463.5541,603.7751,828.71454,248.3278,1253.6766,612.71625,101.81147,562.18005,610.11865,-189.90967,1259.6819,561.7913,39.42289,547.816,564.7985,-260.42603,1226.0017,554.9174,93.50691,585.52527,561.13904,-203.50652,1211.4143,568.0821,105.10671,595.837,574.76416,-183.4354,1037.7086,969.3818,25.273937,859.07574,989.7551,-23.956411,1088.0477,1104.7311,-654.9257,828.1879,1150.3628,-878.93207,1037.4196,1283.418,-695.50934,905.64667,1331.8396,-877.2854,1035.1887,1328.3403,-714.2538,929.7826,1370.4149,-884.93414,1008.4393,1323.1202,-931.1047,924.4579,1387.2042,-1090.0537
0003 (4).png,289.25732,426.63043,14.880929,283.76605,413.3805,67.02932,288.57123,412.1484,66.971756,293.10947,411.09192,66.57578,267.11456,418.66208,48.417355,258.4021,422.43024,48.429092,249.8544,426.65433,48.16719,295.84174,421.1967,265.05157,232.24127,449.2569,181.64024,308.41876,444.6786,84.87316,288.7117,451.45993,59.47184,399.16068,506.52234,313.33414,210.78159,572.207,167.9825,542.0029,540.439,129.79582,75.72505,648.704,-153.96553,506.10895,422.58136,-85.99098,78.46109,526.22614,-391.94193,510.08066,384.36002,-119.240944,47.89421,486.046,-428.35886,488.55685,380.61856,-77.87983,91.2625,480.79257,-381.39807,482.51822,394.78674,-77.56389,103.24893,493.7479,-381.67853,496.68896,758.8319,41.303814,368.99533,817.08307,-40.720486,641.2011,868.53625,-277.49335,425.44125,993.3063,-4.044565,643.97406,1062.1125,-83.1474,500.1768,1146.6594,255.67471,630.3774,1091.4828,-66.307724,519.91425,1171.2678,275.21246,691.4835,1133.2683,-228.47954,511.7015,1217.1431,102.00752
